Location,AM/PM,Count,Male,Female,<18,19-39,40+,Helmet,On street,In Direction of Traffic,Traffic Laws,In Bike lane,Gender Not reported (0),Age Not reported (0),Helmet not reported (1),On Street not reported (1),In direction of traffic not reported (1),Traffic Laws not reported (1),In Bike Lanes not reported (1)
W. Peachtree St + 5th St,PM,Fall 2013,,1,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,,1,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,,1,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,,1,0,0,1,,0,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,0,0,,0,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,,1,0,0,0,,0,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,,1,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,0,0,,0,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,,1,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,0,1,,0,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,,1,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,,1,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
W. Peachtree St + 5th St,PM,Fall 2013,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,,1,1,1,1,1,1,1,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,,,1,0,,1,1,1,1,0,0,1
West Peachtree & 5th,AM,Spring 2009,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,,,1,0,,1,1,1,1,0,0,1
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,,1,1,1,1,1,1,1,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,,1,,0,1,1,1,1,0,1,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,,1,1,1,1,1,1,1,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,1,,,0,,1,1,0,1,1,0,1
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2009,1,0,0,1,0,1,,,0,,1,1,0,1,1,0,1
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,,1,1,1,1,1,1,1,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,,1,0,,1,1,0,1,0,0,1
West Peachtree & 5th,PM,Spring 2009,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,0,1,0,1,0,,,,0,,1,1,1,1,1,0,1
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,,,0,,1,1,0,1,1,0,1
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,,1,1,1,1,1,1,1,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,,,0,1,1,1,0,1,1,0,0
West Peachtree & 5th,PM,Spring 2009,0,1,0,1,0,,,,0,1,1,1,1,1,1,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,,,0,,1,1,0,1,1,0,1
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,,,,0,,1,1,1,1,1,0,1
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,,,0,,1,1,0,1,1,0,1
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,,,,0,,1,1,1,1,1,0,1
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,,,,0,,1,1,1,1,1,0,1
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,1,,0,1,1,1,0,0,1,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,,1,1,1,1,1,1,1,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,,,0,,1,1,0,1,1,0,1
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,1,,0,,1,1,0,0,1,0,1
West Peachtree & 5th,PM,Spring 2009,0,1,0,1,0,,,,0,,1,1,1,1,1,0,1
West Peachtree & 5th,PM,Spring 2009,1,0,0,0,0,,,1,0,,1,0,1,1,0,0,1
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,,,0,,1,1,0,1,1,0,1
West Peachtree & 5th,PM,Spring 2009,0,1,0,1,0,1,,,0,,1,1,0,1,1,0,1
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,,1,1,1,1,1,1,1,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,,1,1,1,1,1,1,1,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,,,,0,,1,1,1,1,1,0,1
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,,1,0,,1,1,0,1,0,0,1
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,,1,0,1,1,1,0,1,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,,,1,0,1,1,1,1,1,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,,,1,0,1,1,1,1,1,0,0,0
West Peachtree & 5th,PM,Spring 2009,0,1,0,1,0,,1,,0,1,1,1,1,0,1,0,0
West Peachtree & 5th,PM,Spring 2009,0,1,0,0,1,1,1,,0,1,1,1,0,0,1,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,,,1,0,1,1,1,1,1,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,,1,1,1,1,1,1,1,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,,1,1,1,1,1,1,1,0,0,0,0
West Peachtree & 5th,PM,Spring 2009,1,0,0,1,0,1,,1,0,1,1,1,0,1,0,0,0
West Peachtree & 5th,PM,Spring 2009,0,1,0,1,0,1,,1,0,1,1,1,0,1,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,1,0,0,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,0,1,0,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,0,1,0,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,0,0,0,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,0,1,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,0,1,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,0,1,0,0,1,0,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,0,1,0,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,0,1,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,0,1,0,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Fall 2009,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Spring 2010,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Spring 2010,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Spring 2010,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
West Peachtree & 5th,AM,Spring 2010,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
West Peachtree & 5th,AM,Spring 2010,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
